StudentID,Name,Class,Term,Subject,Marks
S155,Ometh Mendis,10D,1,Sinhala,73
S155,Ometh Mendis,10D,2,Mathematics,67
S155,Ometh Mendis,10D,2,Science,72
S155,Ometh Mendis,10D,2,English,82
S155,Ometh Mendis,10D,2,ICT,89
S155,Ometh Mendis,10D,2,History,74
S155,Ometh Mendis,10D,2,Sinhala,75
S156,Nadun Alles,10E,1,Mathematics,79
S156,Nadun Alles,10E,1,Science,87
S156,Nadun Alles,10E,1,English,75
S156,Nadun Alles,10E,1,ICT,85
S156,Nadun Alles,10E,1,History,76
S156,Nadun Alles,10E,1,Sinhala,89
S156,Nadun Alles,10E,2,Mathematics,84
S156,Nadun Alles,10E,2,Science,97
S156,Nadun Alles,10E,2,English,82
S156,Nadun Alles,10E,2,ICT,100
S156,Nadun Alles,10E,2,History,94
S156,Nadun Alles,10E,2,Sinhala,95
S157,Binura de Silva,10C,1,Mathematics,53
S157,Binura de Silva,10C,1,Science,56
S157,Binura de Silva,10C,1,English,55
S157,Binura de Silva,10C,1,ICT,57
S157,Binura de Silva,10C,1,History,59
S157,Binura de Silva,10C,1,Sinhala,72
S157,Binura de Silva,10C,2,Mathematics,43
S157,Binura de Silva,10C,2,Science,51
S157,Binura de Silva,10C,2,English,51
S157,Binura de Silva,10C,2,ICT,50
S157,Binura de Silva,10C,2,History,50
S157,Binura de Silva,10C,2,Sinhala,47
S158,Ashan Fernando,10A,1,Mathematics,100
S158,Ashan Fernando,10A,1,Science,88
S158,Ashan Fernando,10A,1,English,88
S158,Ashan Fernando,10A,1,ICT,96
S158,Ashan Fernando,10A,1,History,92
S158,Ashan Fernando,10A,1,Sinhala,92
S158,Ashan Fernando,10A,2,Mathematics,89
S158,Ashan Fernando,10A,2,Science,82
S158,Ashan Fernando,10A,2,English,89
S158,Ashan Fernando,10A,2,ICT,91
S158,Ashan Fernando,10A,2,History,80
S158,Ashan Fernando,10A,2,Sinhala,89
S159,Kasun Mendis,10B,1,Mathematics,62
S159,Kasun Mendis,10B,1,Science,70
S159,Kasun Mendis,10B,1,English,61
S159,Kasun Mendis,10B,1,ICT,59
S159,Kasun Mendis,10B,1,History,73
S159,Kasun Mendis,10B,1,Sinhala,75
S159,Kasun Mendis,10B,2,Mathematics,60
S159,Kasun Mendis,10B,2,Science,78
S159,Kasun Mendis,10B,2,English,56
S159,Kasun Mendis,10B,2,ICT,67
S159,Kasun Mendis,10B,2,History,78
S159,Kasun Mendis,10B,2,Sinhala,70
S160,Eshan Alles,10F,1,Mathematics,51
S160,Eshan Alles,10F,1,Science,68
S160,Eshan Alles,10F,1,English,63
S160,Eshan Alles,10F,1,ICT,66
S160,Eshan Alles,10F,1,History,63
S160,Eshan Alles,10F,1,Sinhala,66
S160,Eshan Alles,10F,2,Mathematics,60
S160,Eshan Alles,10F,2,Science,69
S160,Eshan Alles,10F,2,English,64
S160,Eshan Alles,10F,2,ICT,60
S160,Eshan Alles,10F,2,History,70
S160,Eshan Alles,10F,2,Sinhala,65
S161,Thineth Costa,10E,1,Mathematics,46
S161,Thineth Costa,10E,1,Science,45
S161,Thineth Costa,10E,1,English,53
S161,Thineth Costa,10E,1,ICT,56
S161,Thineth Costa,10E,1,History,51
S161,Thineth Costa,10E,1,Sinhala,51
S161,Thineth Costa,10E,2,Mathematics,49
S161,Thineth Costa,10E,2,Science,49
S161,Thineth Costa,10E,2,English,46
S161,Thineth Costa,10E,2,ICT,69
S161,Thineth Costa,10E,2,History,60
S161,Thineth Costa,10E,2,Sinhala,58
S162,Vimath Perera,10F,1,Mathematics,56
S162,Vimath Perera,10F,1,Science,69
S162,Vimath Perera,10F,1,English,71
S162,Vimath Perera,10F,1,ICT,68
S162,Vimath Perera,10F,1,History,70
S162,Vimath Perera,10F,1,Sinhala,63
S162,Vimath Perera,10F,2,Mathematics,52
S162,Vimath Perera,10F,2,Science,62
S162,Vimath Perera,10F,2,English,73
S162,Vimath Perera,10F,2,ICT,58
S162,Vimath Perera,10F,2,History,72
S162,Vimath Perera,10F,2,Sinhala,71
S163,Maneth Silva,10D,1,Mathematics,19
S163,Maneth Silva,10D,1,Science,29
S163,Maneth Silva,10D,1,English,34
S163,Maneth Silva,10D,1,ICT,30
S163,Maneth Silva,10D,1,History,33
S163,Maneth Silva,10D,1,Sinhala,47
S163,Maneth Silva,10D,2,Mathematics,33
S163,Maneth Silva,10D,2,Science,39
S163,Maneth Silva,10D,2,English,41
S163,Maneth Silva,10D,2,ICT,40
S163,Maneth Silva,10D,2,History,46
S163,Maneth Silva,10D,2,Sinhala,47
S164,Uvindu Alles,10E,1,Mathematics,69
S164,Uvindu Alles,10E,1,Science,56
S164,Uvindu Alles,10E,1,English,62
S164,Uvindu Alles,10E,1,ICT,71
S164,Uvindu Alles,10E,1,History,63
S164,Uvindu Alles,10E,1,Sinhala,71
S164,Uvindu Alles,10E,2,Mathematics,55
S164,Uvindu Alles,10E,2,Science,41
S164,Uvindu Alles,10E,2,English,50
S164,Uvindu Alles,10E,2,ICT,47
S164,Uvindu Alles,10E,2,History,50
S164,Uvindu Alles,10E,2,Sinhala,63
S165,Hasith Peiris,10B,1,Mathematics,63
S165,Hasith Peiris,10B,1,Science,66
S165,Hasith Peiris,10B,1,English,71
S165,Hasith Peiris,10B,1,ICT,55
S165,Hasith Peiris,10B,1,History,59
S165,Hasith Peiris,10B,1,Sinhala,68
S165,Hasith Peiris,10B,2,Mathematics,64
S165,Hasith Peiris,10B,2,Science,74
S165,Hasith Peiris,10B,2,English,81
S165,Hasith Peiris,10B,2,ICT,62
S165,Hasith Peiris,10B,2,History,73
S165,Hasith Peiris,10B,2,Sinhala,78
S166,Ometh Alwis,10B,1,Mathematics,49
S166,Ometh Alwis,10B,1,Science,49
S166,Ometh Alwis,10B,1,English,57
S166,Ometh Alwis,10B,1,ICT,56
S166,Ometh Alwis,10B,1,History,49
S166,Ometh Alwis,10B,1,Sinhala,52
S166,Ometh Alwis,10B,2,Mathematics,63
S166,Ometh Alwis,10B,2,Science,50
S166,Ometh Alwis,10B,2,English,51
S166,Ometh Alwis,10B,2,ICT,65
S166,Ometh Alwis,10B,2,History,59
S166,Ometh Alwis,10B,2,Sinhala,63
S167,Lasith Fernando,10E,1,Mathematics,64
S167,Lasith Fernando,10E,1,Science,64
S167,Lasith Fernando,10E,1,English,66
S167,Lasith Fernando,10E,1,ICT,64
S167,Lasith Fernando,10E,1,History,80
S167,Lasith Fernando,10E,1,Sinhala,75
S167,Lasith Fernando,10E,2,Mathematics,66
S167,Lasith Fernando,10E,2,Science,53
S167,Lasith Fernando,10E,2,English,61
S167,Lasith Fernando,10E,2,ICT,55
S167,Lasith Fernando,10E,2,History,61
S167,Lasith Fernando,10E,2,Sinhala,57
S168,Ishan Rodrigo,10B,1,Mathematics,49
S168,Ishan Rodrigo,10B,1,Science,64
S168,Ishan Rodrigo,10B,1,English,61
S168,Ishan Rodrigo,10B,1,ICT,67
S168,Ishan Rodrigo,10B,1,History,50
S168,Ishan Rodrigo,10B,1,Sinhala,61
S168,Ishan Rodrigo,10B,2,Mathematics,63
S168,Ishan Rodrigo,10B,2,Science,62
S168,Ishan Rodrigo,10B,2,English,65
S168,Ishan Rodrigo,10B,2,ICT,67
S168,Ishan Rodrigo,10B,2,History,52
S168,Ishan Rodrigo,10B,2,Sinhala,70
S169,Thineth Fernando,10F,1,Mathematics,49
S169,Thineth Fernando,10F,1,Science,55
S169,Thineth Fernando,10F,1,English,62
S169,Thineth Fernando,10F,1,ICT,63
S169,Thineth Fernando,10F,1,History,54
S169,Thineth Fernando,10F,1,Sinhala,63
S169,Thineth Fernando,10F,2,Mathematics,50
S169,Thineth Fernando,10F,2,Science,58
S169,Thineth Fernando,10F,2,English,66
S169,Thineth Fernando,10F,2,ICT,57
S169,Thineth Fernando,10F,2,History,57
S169,Thineth Fernando,10F,2,Sinhala,66
S170,Lasith Almeida,10A,1,Mathematics,50
S170,Lasith Almeida,10A,1,Science,59
S170,Lasith Almeida,10A,1,English,52
S170,Lasith Almeida,10A,1,ICT,57
S170,Lasith Almeida,10A,1,History,55
S170,Lasith Almeida,10A,1,Sinhala,59
S170,Lasith Almeida,10A,2,Mathematics,39
S170,Lasith Almeida,10A,2,Science,50
S170,Lasith Almeida,10A,2,English,46
S170,Lasith Almeida,10A,2,ICT,50
S170,Lasith Almeida,10A,2,History,54
S170,Lasith Almeida,10A,2,Sinhala,49
S171,Charith Gomes,10C,1,Mathematics,65
S171,Charith Gomes,10C,1,Science,65
S171,Charith Gomes,10C,1,English,66
S171,Charith Gomes,10C,1,ICT,72
S171,Charith Gomes,10C,1,History,74
S171,Charith Gomes,10C,1,Sinhala,64
S171,Charith Gomes,10C,2,Mathematics,58
S171,Charith Gomes,10C,2,Science,59
S171,Charith Gomes,10C,2,English,53
S171,Charith Gomes,10C,2,ICT,61
S171,Charith Gomes,10C,2,History,63
S171,Charith Gomes,10C,2,Sinhala,62
S172,Binura Nonis,10E,1,Mathematics,59
S172,Binura Nonis,10E,1,Science,62
S172,Binura Nonis,10E,1,English,61
S172,Binura Nonis,10E,1,ICT,58
S172,Binura Nonis,10E,1,History,69
S172,Binura Nonis,10E,1,Sinhala,65
S172,Binura Nonis,10E,2,Mathematics,63
S172,Binura Nonis,10E,2,Science,56
S172,Binura Nonis,10E,2,English,60
S172,Binura Nonis,10E,2,ICT,65
S172,Binura Nonis,10E,2,History,63
S172,Binura Nonis,10E,2,Sinhala,68
S173,Vimath Nonis,10B,1,Mathematics,83
S173,Vimath Nonis,10B,1,Science,86
S173,Vimath Nonis,10B,1,English,86
S173,Vimath Nonis,10B,1,ICT,99
S173,Vimath Nonis,10B,1,History,89
S173,Vimath Nonis,10B,1,Sinhala,93
S173,Vimath Nonis,10B,2,Mathematics,87
S173,Vimath Nonis,10B,2,Science,88
S173,Vimath Nonis,10B,2,English,99
S173,Vimath Nonis,10B,2,ICT,94
S173,Vimath Nonis,10B,2,History,100
S173,Vimath Nonis,10B,2,Sinhala,100
S174,Binura Peiris,10F,1,Mathematics,100
S174,Binura Peiris,10F,1,Science,100
S174,Binura Peiris,10F,1,English,94
S174,Binura Peiris,10F,1,ICT,96
S174,Binura Peiris,10F,1,History,100
S174,Binura Peiris,10F,1,Sinhala,92
S174,Binura Peiris,10F,2,Mathematics,93
S174,Binura Peiris,10F,2,Science,95
S174,Binura Peiris,10F,2,English,98
S174,Binura Peiris,10F,2,ICT,100
S174,Binura Peiris,10F,2,History,100
S174,Binura Peiris,10F,2,Sinhala,91
S175,Janith Mendis,10E,1,Mathematics,61
S175,Janith Mendis,10E,1,Science,53
S175,Janith Mendis,10E,1,English,62
S175,Janith Mendis,10E,1,ICT,68
S175,Janith Mendis,10E,1,History,69
S175,Janith Mendis,10E,1,Sinhala,60
S175,Janith Mendis,10E,2,Mathematics,52
S175,Janith Mendis,10E,2,Science,51
S175,Janith Mendis,10E,2,English,65
S175,Janith Mendis,10E,2,ICT,75
S175,Janith Mendis,10E,2,History,65
S175,Janith Mendis,10E,2,Sinhala,61
S176,Janith Almeida,10A,1,Mathematics,52
S176,Janith Almeida,10A,1,Science,47
S176,Janith Almeida,10A,1,English,59
S176,Janith Almeida,10A,1,ICT,54
S176,Janith Almeida,10A,1,History,51
S176,Janith Almeida,10A,1,Sinhala,48
S176,Janith Almeida,10A,2,Mathematics,32
S176,Janith Almeida,10A,2,Science,40
S176,Janith Almeida,10A,2,English,38
S176,Janith Almeida,10A,2,ICT,41
S176,Janith Almeida,10A,2,History,35
S176,Janith Almeida,10A,2,Sinhala,41
S177,Nadun Costa,10B,1,Mathematics,61
S177,Nadun Costa,10B,1,Science,65
S177,Nadun Costa,10B,1,English,62
S177,Nadun Costa,10B,1,ICT,67
S177,Nadun Costa,10B,1,History,64
S177,Nadun Costa,10B,1,Sinhala,66
S177,Nadun Costa,10B,2,Mathematics,52
S177,Nadun Costa,10B,2,Science,51
S177,Nadun Costa,10B,2,English,52
S177,Nadun Costa,10B,2,ICT,62
S177,Nadun Costa,10B,2,History,52
S177,Nadun Costa,10B,2,Sinhala,56
S178,Pasan Silva,10B,1,Mathematics,50
S178,Pasan Silva,10B,1,Science,53
S178,Pasan Silva,10B,1,English,54
S178,Pasan Silva,10B,1,ICT,57
S178,Pasan Silva,10B,1,History,50
S178,Pasan Silva,10B,1,Sinhala,52
S178,Pasan Silva,10B,2,Mathematics,34
S178,Pasan Silva,10B,2,Science,38
S178,Pasan Silva,10B,2,English,43
S178,Pasan Silva,10B,2,ICT,39
S178,Pasan Silva,10B,2,History,45
S178,Pasan Silva,10B,2,Sinhala,47
S179,Hasith Fernando,10E,1,Mathematics,53
S179,Hasith Fernando,10E,1,Science,42
S179,Hasith Fernando,10E,1,English,51
S179,Hasith Fernando,10E,1,ICT,48
S179,Hasith Fernando,10E,1,History,58
S179,Hasith Fernando,10E,1,Sinhala,58
S179,Hasith Fernando,10E,2,Mathematics,46
S179,Hasith Fernando,10E,2,Science,47
S179,Hasith Fernando,10E,2,English,53
S179,Hasith Fernando,10E,2,ICT,48
S179,Hasith Fernando,10E,2,History,58
S179,Hasith Fernando,10E,2,Sinhala,52
S180,Ometh Costa,10F,1,Mathematics,96
S180,Ometh Costa,10F,1,Science,89
S180,Ometh Costa,10F,1,English,88
S180,Ometh Costa,10F,1,ICT,93
S180,Ometh Costa,10F,1,History,81
S180,Ometh Costa,10F,1,Sinhala,94
S180,Ometh Costa,10F,2,Mathematics,89
S180,Ometh Costa,10F,2,Science,94
S180,Ometh Costa,10F,2,English,89
S180,Ometh Costa,10F,2,ICT,91
S180,Ometh Costa,10F,2,History,88
S180,Ometh Costa,10F,2,Sinhala,91
S181,Nadun Fernando,10D,1,Mathematics,39
S181,Nadun Fernando,10D,1,Science,43
S181,Nadun Fernando,10D,1,English,50
S181,Nadun Fernando,10D,1,ICT,57
S181,Nadun Fernando,10D,1,History,57
S181,Nadun Fernando,10D,1,Sinhala,47
S181,Nadun Fernando,10D,2,Mathematics,23
S181,Nadun Fernando,10D,2,Science,34
S181,Nadun Fernando,10D,2,English,42
S181,Nadun Fernando,10D,2,ICT,39
S181,Nadun Fernando,10D,2,History,32
S181,Nadun Fernando,10D,2,Sinhala,28
S182,Ishan Alles,10A,1,Mathematics,80
S182,Ishan Alles,10A,1,Science,78
S182,Ishan Alles,10A,1,English,88
S182,Ishan Alles,10A,1,ICT,89
S182,Ishan Alles,10A,1,History,88
S182,Ishan Alles,10A,1,Sinhala,89
S182,Ishan Alles,10A,2,Mathematics,80
S182,Ishan Alles,10A,2,Science,75
S182,Ishan Alles,10A,2,English,90
S182,Ishan Alles,10A,2,ICT,84
S182,Ishan Alles,10A,2,History,94
S182,Ishan Alles,10A,2,Sinhala,87
S183,Kasun de Silva,10D,1,Mathematics,65
S183,Kasun de Silva,10D,1,Science,76
S183,Kasun de Silva,10D,1,English,74
S183,Kasun de Silva,10D,1,ICT,71
S183,Kasun de Silva,10D,1,History,82
S183,Kasun de Silva,10D,1,Sinhala,79
S183,Kasun de Silva,10D,2,Mathematics,55
S183,Kasun de Silva,10D,2,Science,59
S183,Kasun de Silva,10D,2,English,61
S183,Kasun de Silva,10D,2,ICT,61
S183,Kasun de Silva,10D,2,History,70
S183,Kasun de Silva,10D,2,Sinhala,72
S184,Nadun Peiris,10B,1,Mathematics,73
S184,Nadun Peiris,10B,1,Science,75
S184,Nadun Peiris,10B,1,English,84
S184,Nadun Peiris,10B,1,ICT,88
S184,Nadun Peiris,10B,1,History,78
S184,Nadun Peiris,10B,1,Sinhala,70
S184,Nadun Peiris,10B,2,Mathematics,74
S184,Nadun Peiris,10B,2,Science,83
S184,Nadun Peiris,10B,2,English,85
S184,Nadun Peiris,10B,2,ICT,86
S184,Nadun Peiris,10B,2,History,80
S184,Nadun Peiris,10B,2,Sinhala,75
S185,Kasun Fernando,10B,1,Mathematics,77
S185,Kasun Fernando,10B,1,Science,100
S185,Kasun Fernando,10B,1,English,88
S185,Kasun Fernando,10B,1,ICT,90
S185,Kasun Fernando,10B,1,History,82
S185,Kasun Fernando,10B,1,Sinhala,89
S185,Kasun Fernando,10B,2,Mathematics,92
S185,Kasun Fernando,10B,2,Science,96
S185,Kasun Fernando,10B,2,English,100
S185,Kasun Fernando,10B,2,ICT,100
S185,Kasun Fernando,10B,2,History,94
S185,Kasun Fernando,10B,2,Sinhala,94
S186,Kasun Peiris,10A,1,Mathematics,63
S186,Kasun Peiris,10A,1,Science,48
S186,Kasun Peiris,10A,1,English,54
S186,Kasun Peiris,10A,1,ICT,49
S186,Kasun Peiris,10A,1,History,61
S186,Kasun Peiris,10A,1,Sinhala,55
S186,Kasun Peiris,10A,2,Mathematics,70
S186,Kasun Peiris,10A,2,Science,62
S186,Kasun Peiris,10A,2,English,59
S186,Kasun Peiris,10A,2,ICT,68
S186,Kasun Peiris,10A,2,History,63
S186,Kasun Peiris,10A,2,Sinhala,72
S187,Thineth Alles,10C,1,Mathematics,44
S187,Thineth Alles,10C,1,Science,50
S187,Thineth Alles,10C,1,English,41
S187,Thineth Alles,10C,1,ICT,59
S187,Thineth Alles,10C,1,History,53
S187,Thineth Alles,10C,1,Sinhala,54
S187,Thineth Alles,10C,2,Mathematics,39
S187,Thineth Alles,10C,2,Science,28
S187,Thineth Alles,10C,2,English,36
S187,Thineth Alles,10C,2,ICT,51
S187,Thineth Alles,10C,2,History,43
S187,Thineth Alles,10C,2,Sinhala,38
S188,Charith Alwis,10A,1,Mathematics,58
S188,Charith Alwis,10A,1,Science,58
S188,Charith Alwis,10A,1,English,68
S188,Charith Alwis,10A,1,ICT,76
S188,Charith Alwis,10A,1,History,62
S188,Charith Alwis,10A,1,Sinhala,50
S188,Charith Alwis,10A,2,Mathematics,59
S188,Charith Alwis,10A,2,Science,50
S188,Charith Alwis,10A,2,English,60
S188,Charith Alwis,10A,2,ICT,78
S188,Charith Alwis,10A,2,History,62
S188,Charith Alwis,10A,2,Sinhala,58
S189,Eshan Costa,10F,1,Mathematics,45
S189,Eshan Costa,10F,1,Science,52
S189,Eshan Costa,10F,1,English,51
S189,Eshan Costa,10F,1,ICT,50
S189,Eshan Costa,10F,1,History,55
S189,Eshan Costa,10F,1,Sinhala,57
S189,Eshan Costa,10F,2,Mathematics,30
S189,Eshan Costa,10F,2,Science,40
S189,Eshan Costa,10F,2,English,48
S189,Eshan Costa,10F,2,ICT,39
S189,Eshan Costa,10F,2,History,46
S189,Eshan Costa,10F,2,Sinhala,44
S190,Charith Mendis,10A,1,Mathematics,55
S190,Charith Mendis,10A,1,Science,48
S190,Charith Mendis,10A,1,English,50
S190,Charith Mendis,10A,1,ICT,54
S190,Charith Mendis,10A,1,History,52
S190,Charith Mendis,10A,1,Sinhala,58
S190,Charith Mendis,10A,2,Mathematics,42
S190,Charith Mendis,10A,2,Science,33
S190,Charith Mendis,10A,2,English,45
S190,Charith Mendis,10A,2,ICT,44
S190,Charith Mendis,10A,2,History,47
S190,Charith Mendis,10A,2,Sinhala,45
S191,Ishan Thabrew,10B,1,Mathematics,61
S191,Ishan Thabrew,10B,1,Science,84
S191,Ishan Thabrew,10B,1,English,74
S191,Ishan Thabrew,10B,1,ICT,82
S191,Ishan Thabrew,10B,1,History,81
S191,Ishan Thabrew,10B,1,Sinhala,77
S191,Ishan Thabrew,10B,2,Mathematics,76
S191,Ishan Thabrew,10B,2,Science,84
S191,Ishan Thabrew,10B,2,English,82
S191,Ishan Thabrew,10B,2,ICT,89
S191,Ishan Thabrew,10B,2,History,78
S191,Ishan Thabrew,10B,2,Sinhala,86
S192,Lasith de Silva,10F,1,Mathematics,78
S192,Lasith de Silva,10F,1,Science,69
S192,Lasith de Silva,10F,1,English,80
S192,Lasith de Silva,10F,1,ICT,69
S192,Lasith de Silva,10F,1,History,85
S192,Lasith de Silva,10F,1,Sinhala,73
S192,Lasith de Silva,10F,2,Mathematics,73
S192,Lasith de Silva,10F,2,Science,65
S192,Lasith de Silva,10F,2,English,73
S192,Lasith de Silva,10F,2,ICT,71
S192,Lasith de Silva,10F,2,History,77
S192,Lasith de Silva,10F,2,Sinhala,74
S193,Uvindu Thabrew,10E,1,Mathematics,42
S193,Uvindu Thabrew,10E,1,Science,45
S193,Uvindu Thabrew,10E,1,English,35
S193,Uvindu Thabrew,10E,1,ICT,38
S193,Uvindu Thabrew,10E,1,History,47
S193,Uvindu Thabrew,10E,1,Sinhala,41
S193,Uvindu Thabrew,10E,2,Mathematics,44
S193,Uvindu Thabrew,10E,2,Science,43
S193,Uvindu Thabrew,10E,2,English,42
S193,Uvindu Thabrew,10E,2,ICT,50
S193,Uvindu Thabrew,10E,2,History,52
S193,Uvindu Thabrew,10E,2,Sinhala,44
S194,Janith Costa,10B,1,Mathematics,35
S194,Janith Costa,10B,1,Science,43
S194,Janith Costa,10B,1,English,45
S194,Janith Costa,10B,1,ICT,43
S194,Janith Costa,10B,1,History,43
S194,Janith Costa,10B,1,Sinhala,46
S194,Janith Costa,10B,2,Mathematics,34
S194,Janith Costa,10B,2,Science,48
S194,Janith Costa,10B,2,English,50
S194,Janith Costa,10B,2,ICT,40
S194,Janith Costa,10B,2,History,46
S194,Janith Costa,10B,2,Sinhala,51
S195,Maneth Fernando,10E,1,Mathematics,59
S195,Maneth Fernando,10E,1,Science,67
S195,Maneth Fernando,10E,1,English,68
S195,Maneth Fernando,10E,1,ICT,59
S195,Maneth Fernando,10E,1,History,65
S195,Maneth Fernando,10E,1,Sinhala,61
S195,Maneth Fernando,10E,2,Mathematics,54
S195,Maneth Fernando,10E,2,Science,61
S195,Maneth Fernando,10E,2,English,57
S195,Maneth Fernando,10E,2,ICT,60
S195,Maneth Fernando,10E,2,History,71
S195,Maneth Fernando,10E,2,Sinhala,59
S196,Ometh Alles,10F,1,Mathematics,33
S196,Ometh Alles,10F,1,Science,26
S196,Ometh Alles,10F,1,English,20
S196,Ometh Alles,10F,1,ICT,41
S196,Ometh Alles,10F,1,History,25
S196,Ometh Alles,10F,1,Sinhala,21
S196,Ometh Alles,10F,2,Mathematics,23
S196,Ometh Alles,10F,2,Science,27
S196,Ometh Alles,10F,2,English,32
S196,Ometh Alles,10F,2,ICT,35
S196,Ometh Alles,10F,2,History,25
S196,Ometh Alles,10F,2,Sinhala,13
S197,Ometh Peiris,10E,1,Mathematics,60
S197,Ometh Peiris,10E,1,Science,56
S197,Ometh Peiris,10E,1,English,59
S197,Ometh Peiris,10E,1,ICT,58
S197,Ometh Peiris,10E,1,History,45
S197,Ometh Peiris,10E,1,Sinhala,65
S197,Ometh Peiris,10E,2,Mathematics,60
S197,Ometh Peiris,10E,2,Science,70
S197,Ometh Peiris,10E,2,English,60
S197,Ometh Peiris,10E,2,ICT,75
S197,Ometh Peiris,10E,2,History,69
S197,Ometh Peiris,10E,2,Sinhala,71
S198,Thineth Gomes,10E,1,Mathematics,87
S198,Thineth Gomes,10E,1,Science,78
S198,Thineth Gomes,10E,1,English,82
S198,Thineth Gomes,10E,1,ICT,89
S198,Thineth Gomes,10E,1,History,85
S198,Thineth Gomes,10E,1,Sinhala,84
S198,Thineth Gomes,10E,2,Mathematics,79
S198,Thineth Gomes,10E,2,Science,69
S198,Thineth Gomes,10E,2,English,87
S198,Thineth Gomes,10E,2,ICT,92
S198,Thineth Gomes,10E,2,History,87
S198,Thineth Gomes,10E,2,Sinhala,78
S199,Kasun Almeida,10C,1,Mathematics,90
S199,Kasun Almeida,10C,1,Science,87
S199,Kasun Almeida,10C,1,English,88
S199,Kasun Almeida,10C,1,ICT,91
S199,Kasun Almeida,10C,1,History,93
S199,Kasun Almeida,10C,1,Sinhala,89
S199,Kasun Almeida,10C,2,Mathematics,90
S199,Kasun Almeida,10C,2,Science,83
S199,Kasun Almeida,10C,2,English,83
S199,Kasun Almeida,10C,2,ICT,99
S199,Kasun Almeida,10C,2,History,95
S199,Kasun Almeida,10C,2,Sinhala,88
S200,Dasun Gomes,10B,1,Mathematics,55
S200,Dasun Gomes,10B,1,Science,53
S200,Dasun Gomes,10B,1,English,53
S200,Dasun Gomes,10B,1,ICT,59
S200,Dasun Gomes,10B,1,History,53
S200,Dasun Gomes,10B,1,Sinhala,59
S200,Dasun Gomes,10B,2,Mathematics,57
S200,Dasun Gomes,10B,2,Science,52
S200,Dasun Gomes,10B,2,English,59
S200,Dasun Gomes,10B,2,ICT,57
S200,Dasun Gomes,10B,2,History,50
S200,Dasun Gomes,10B,2,Sinhala,59
S201,Vimath Alles,10B,1,Mathematics,59
S201,Vimath Alles,10B,1,Science,61
S201,Vimath Alles,10B,1,English,70
S201,Vimath Alles,10B,1,ICT,75
S201,Vimath Alles,10B,1,History,70
S201,Vimath Alles,10B,1,Sinhala,71
S201,Vimath Alles,10B,2,Mathematics,77
S201,Vimath Alles,10B,2,Science,73
S201,Vimath Alles,10B,2,English,87
S201,Vimath Alles,10B,2,ICT,86
S201,Vimath Alles,10B,2,History,81
S201,Vimath Alles,10B,2,Sinhala,89
S202,Uvindu Peiris,10B,1,Mathematics,44
S202,Uvindu Peiris,10B,1,Science,49
S202,Uvindu Peiris,10B,1,English,51
S202,Uvindu Peiris,10B,1,ICT,47
S202,Uvindu Peiris,10B,1,History,49
S202,Uvindu Peiris,10B,1,Sinhala,47
S202,Uvindu Peiris,10B,2,Mathematics,62
S202,Uvindu Peiris,10B,2,Science,59
S202,Uvindu Peiris,10B,2,English,59
S202,Uvindu Peiris,10B,2,ICT,59
S202,Uvindu Peiris,10B,2,History,52
S202,Uvindu Peiris,10B,2,Sinhala,67
S203,Hasith Thabrew,10B,1,Mathematics,65
S203,Hasith Thabrew,10B,1,Science,73
S203,Hasith Thabrew,10B,1,English,65
S203,Hasith Thabrew,10B,1,ICT,83
S203,Hasith Thabrew,10B,1,History,76
S203,Hasith Thabrew,10B,1,Sinhala,66
S203,Hasith Thabrew,10B,2,Mathematics,79
S203,Hasith Thabrew,10B,2,Science,87
S203,Hasith Thabrew,10B,2,English,83
S203,Hasith Thabrew,10B,2,ICT,90
S203,Hasith Thabrew,10B,2,History,88
S203,Hasith Thabrew,10B,2,Sinhala,84
S204,Gihan Alwis,10A,1,Mathematics,72
S204,Gihan Alwis,10A,1,Science,82
S204,Gihan Alwis,10A,1,English,84
S204,Gihan Alwis,10A,1,ICT,86
S204,Gihan Alwis,10A,1,History,97
S204,Gihan Alwis,10A,1,Sinhala,87
S204,Gihan Alwis,10A,2,Mathematics,81
S204,Gihan Alwis,10A,2,Science,100
S204,Gihan Alwis,10A,2,English,100
S204,Gihan Alwis,10A,2,ICT,94
S204,Gihan Alwis,10A,2,History,100
S204,Gihan Alwis,10A,2,Sinhala,98
S205,Ashan Peiris,10A,1,Mathematics,60
S205,Ashan Peiris,10A,1,Science,56
S205,Ashan Peiris,10A,1,English,63
S205,Ashan Peiris,10A,1,ICT,56
S205,Ashan Peiris,10A,1,History,53
S205,Ashan Peiris,10A,1,Sinhala,60
S205,Ashan Peiris,10A,2,Mathematics,64
S205,Ashan Peiris,10A,2,Science,63
S205,Ashan Peiris,10A,2,English,63
S205,Ashan Peiris,10A,2,ICT,67
S205,Ashan Peiris,10A,2,History,55
S205,Ashan Peiris,10A,2,Sinhala,66
S206,Sashen Peiris,10F,1,Mathematics,65
S206,Sashen Peiris,10F,1,Science,65
S206,Sashen Peiris,10F,1,English,64
S206,Sashen Peiris,10F,1,ICT,61
S206,Sashen Peiris,10F,1,History,67
S206,Sashen Peiris,10F,1,Sinhala,55
S206,Sashen Peiris,10F,2,Mathematics,59
S206,Sashen Peiris,10F,2,Science,48
S206,Sashen Peiris,10F,2,English,57
S206,Sashen Peiris,10F,2,ICT,62
S206,Sashen Peiris,10F,2,History,54
S206,Sashen Peiris,10F,2,Sinhala,49
S207,Ashan de Silva,10A,1,Mathematics,51
